id_schedule,course_name,class_name,course_id
610d518b6cb198c27f0d6310,Kecerdasan Artifisial &  Sains Data Dasar,KASDD B,10.0
610d518b6cb198c27f0d6310,Manajemen Proyek Teknologi Informasi,ManPro TI-A,114.0
610d518b6cb198c27f0d6310,Statistika Terapan,Statistika Terapan C,924.0
610d518b6cb198c27f0d6310,Statistika Terapan,Statistika Terapan C,924.0
610d518b6cb198c27f0d6310,Manajemen Sistem Informasi,MSI B,728.0
610d51a46cb198c27f0d6312,Identifikasi dan Pengembangan Kreativitas ,SEM 3(P): IPK (2) LF,62.0
610d51a46cb198c27f0d6312,Kritik Sastra Inggris,"A,B",15012.0
610d51a46cb198c27f0d6312,Kritik Sastra Inggris,"A,B",15012.0
610d51a46cb198c27f0d6312,Kritik Sastra Inggris,"A,B",15012.0
610d51a46cb198c27f0d6312,Kajian Sastra dan Budaya Inggris Tematis,"A,B",15010.0
610d51a46cb198c27f0d6312,Kajian Sastra dan Budaya Inggris Tematis,"A,B",15010.0
610d51a46cb198c27f0d6312,Bahasa Inggris V,A,17943.0
610d51a46cb198c27f0d6312,Bahasa Inggris V,A,17943.0
610d51a46cb198c27f0d6312,Bahasa Inggris V,A,17943.0
610d51a46cb198c27f0d6312,Bahasa Inggris V,A,17943.0
610d51a46cb198c27f0d6312,Bahasa Inggris V,A,17943.0
610d51a46cb198c27f0d6312,Bahasa Inggris V,A,17943.0
610d51a46cb198c27f0d6312,Bahasa Inggris V,A,17943.0
610d51a46cb198c27f0d6312,Bahasa Inggris V,A,17943.0
610d51a46cb198c27f0d6312,Pengantar Analisis Wacana Bahasa Inggris,"A,B",15017.0
610d51a46cb198c27f0d6312,Pengantar Analisis Wacana Bahasa Inggris,"A,B",15017.0
610d51a46cb198c27f0d6312,Pengantar Analisis Wacana Bahasa Inggris,"A,B",15017.0
610d51a46cb198c27f0d6312,Pengantar Sosiolinguistik,A,15018.0
610d51a46cb198c27f0d6312,Pengantar Sosiolinguistik,A,15018.0
610d51a46cb198c27f0d6312,Pengantar Sosiolinguistik,A,15018.0
610d51ca6cb198c27f0d6313,Aljabar Linier,Aljabar Linier A,2225.0
610d51ca6cb198c27f0d6313,Metodologi Penelitian dan Penulisan Ilmiah,MPPI E,35.0
610d51ca6cb198c27f0d6313,Sistem Operasi untuk Sistem Informasi,SOSI B,39.0
610d51ca6cb198c27f0d6313,Struktur Data &  Algoritma,SDA B,30.0
610d51ca6cb198c27f0d6313,Struktur Data &  Algoritma,SDA B,30.0
610d51ca6cb198c27f0d6313,Pemrograman Berbasis Platform,PBP A,38.0
610d51ca6cb198c27f0d6313,Pemrograman Berbasis Platform,PBP A,38.0
610d51fe6cb198c27f0d6314,Ekonomi Teknik,Ekonomi Teknik KP,2373.0
610d51fe6cb198c27f0d6314,Kinematika dan Dinamika,Kinematika dan Dinam,14020.0
610d51fe6cb198c27f0d6314,Kinematika dan Dinamika,Kinematika dan Dinam,14020.0
610d51fe6cb198c27f0d6314,Matematika Teknik,Matematika Teknik,14530.0
610d51fe6cb198c27f0d6314,Matematika Teknik,Matematika Teknik,14530.0
610d51fe6cb198c27f0d6314,Struktur Kapal 1,Struktur Kapal 1,14032.0
610d51fe6cb198c27f0d6314,Teori Bangunan Kapal,Teori Bangunan Kapal,14036.0
610d51fe6cb198c27f0d6314,Termodinamika Dasar,Termo Dasar-03,14037.0
610d51fe6cb198c27f0d6314,Termodinamika Dasar,Termo Dasar-03,14037.0
610d51fe6cb198c27f0d6314,K3LL,K3LL-02,12536.0
610d52e76cb198c27f0d6315,Hak Kekayaan Intelektual ,Reguler B,18435.0
610d52e76cb198c27f0d6315,Hukum Acara Mahkamah Konstitusi,Reguler A,2086.0
610d52e76cb198c27f0d6315,Hukum Acara Pidana,Reguler C,18439.0
610d52e76cb198c27f0d6315,Hukum Internasional Publik,Reguler A,16868.0
610d52e76cb198c27f0d6315,Hukum Kebendaan Perdata,Reguler,18449.0
610d52e76cb198c27f0d6315,Hukum Orang dan Keluarga Perdata,Reguler,13784.0
610d52e76cb198c27f0d6315,Hukum Perikatan,Reguler B,16884.0
610d52e76cb198c27f0d6315,Lembaga Kepresidenan,Reguler,16906.0
610d52e76cb198c27f0d6315,Pemilihan Umum,Reguler,2870.0
610d52e76cb198c27f0d6315,Asas-Asas Hukum Administrasi Negara ,Reguler B,16842.0
610d52fc6cb198c27f0d6316,Elektrokimia,Elektrokimia 02,16983.0
610d52fc6cb198c27f0d6316,Etika Enjiniring,Etika Enjiniring,13443.0
610d52fc6cb198c27f0d6316,Karakterisasi Material,Karakterisasi Mat 01,12599.0
610d52fc6cb198c27f0d6316,Komputasi Numerik,Komputasi Numerik 01,13448.0
610d52fc6cb198c27f0d6316,Fisika Material 2,Fisika Material 2-02,13444.0
610d52fc6cb198c27f0d6316,Kimia Material,Kimia Material 02,16986.0
610d52fc6cb198c27f0d6316,Peng Mekanika Fluida & Perpindahan Panas,Mekanika Fluida 02,12613.0
610d552c6cb198c27f0d6319,Simulasi dan Pemodelan Spasial,SPS B,16303.0
610d552c6cb198c27f0d6319,Dinamika Biogeofisik DAS,Biogeofisik DAS,16372.0
610d552c6cb198c27f0d6319,Dinamika Penggunaan Lahan,DPL C,16260.0
610d552c6cb198c27f0d6319,Dinamika Spasial Wilayah Urban,DSWU C,16261.0
610d552c6cb198c27f0d6319,Geografi Regional Asia,Geografi Reg Asia,16381.0
610d552c6cb198c27f0d6319,Kuliah Kerja Lapang 2,KKL 2 B,16277.0
610d552c6cb198c27f0d6319,Manajemen Basis Data Spasial,MBDS,16391.0
610d552c6cb198c27f0d6319,Metode Kualitatif Geografi,Metkual Geo A (2016),16282.0
610d552c6cb198c27f0d6319,PJ untuk Dinamika Urban dan Rural,PJ Urban-Rural,16404.0
610d552c6cb198c27f0d6319,Ruang dan Sistem Perekonomian,RSP,16301.0
610d55556cb198c27f0d631a,Metodologi Penelitian dan Penulisan Ilmiah,MPPI C,35.0
610d55556cb198c27f0d631a,Pemrograman Berbasis Platform,PBP D,38.0
610d55556cb198c27f0d631a,Pemrograman Berbasis Platform,PBP D,38.0
610d55556cb198c27f0d631a,Sistem Operasi untuk Sistem Informasi,SOSI C,39.0
610d55556cb198c27f0d631a,Struktur Data &  Algoritma,SDA B,30.0
610d55556cb198c27f0d631a,Struktur Data &  Algoritma,SDA B,30.0
610d55556cb198c27f0d631a,Struktur Data &  Algoritma,SDA B,30.0
610d55556cb198c27f0d631a,Aljabar Linier,Aljabar Linier C,2225.0
610d55556cb198c27f0d631a,Aljabar Linier,Aljabar Linier C,2225.0
610d55ce6cb198c27f0d631b,Perancangan Arsitektur 3,Peranc Ars 3-03,15855.0
610d55ce6cb198c27f0d631b,Perancangan Arsitektur 3,Peranc Ars 3-03,15855.0
610d55ce6cb198c27f0d631b,Perancangan Arsitektur 3,Peranc Ars 3-03,15855.0
610d55ce6cb198c27f0d631b,Teknologi Bangunan 3,Teknologi Bangunan 3,15860.0
610d56c66cb198c27f0d631d,Pengantar Ekonometrika,Peng. Ekonometrika-B,8876.0
610d56c66cb198c27f0d631d,Manajemen Keuangan,MK - A ( ING ),14702.0
610d56c66cb198c27f0d631d,Ekonomi Pembangunan,Ekbang-C,14668.0
610d56c66cb198c27f0d631d,Mikroekonomi 1,Mikro1-A,14682.0
610d56c66cb198c27f0d631d,Ekonomi Lingkungan,Ekling-A (English),14666.0
610d580d6cb198c27f0d6323,Historiografi ,B (Sem.5),15061.0
610d580d6cb198c27f0d6323,Historiografi ,B (Sem.5),15061.0
610d580d6cb198c27f0d6323,Historiografi ,B (Sem.5),15061.0
610d580d6cb198c27f0d6323,Retorika Sejarah,B,15067.0
610d580d6cb198c27f0d6323,Retorika Sejarah,B,15067.0
610d580d6cb198c27f0d6323,Retorika Sejarah,B,15067.0
610d580d6cb198c27f0d6323,Sejarah  Hubungan AS-Indonesia,Sejarah  Hubungan AS,15069.0
610d580d6cb198c27f0d6323,Sejarah  Hubungan AS-Indonesia,Sejarah  Hubungan AS,15069.0
610d580d6cb198c27f0d6323,Sejarah  Hubungan AS-Indonesia,Sejarah  Hubungan AS,15069.0
610d580d6cb198c27f0d6323,Sejarah Maritim Indonesia,A,15074.0
610d580d6cb198c27f0d6323,Sejarah Maritim Indonesia,A,15074.0
610d580d6cb198c27f0d6323,Sejarah Maritim Indonesia,A,15074.0
610d580d6cb198c27f0d6323,Sejarah Masyarakat dan Budaya AS,in & out,15076.0
610d580d6cb198c27f0d6323,Sejarah Masyarakat dan Budaya AS,in & out,15076.0
610d580d6cb198c27f0d6323,Sejarah Masyarakat dan Budaya AS,in & out,15076.0
610d580d6cb198c27f0d6323,Sejarah Media Massa,A,15078.0
610d580d6cb198c27f0d6323,Sejarah Media Massa,A,15078.0
610d580d6cb198c27f0d6323,Sejarah Media Massa,A,15078.0
610d580d6cb198c27f0d6323,Bahasa Indonesia Akademik,Rabu 2,13322.0
610d580d6cb198c27f0d6323,Bahasa Indonesia Akademik,Rabu 2,13322.0
610d580d6cb198c27f0d6323,Bahasa Indonesia Akademik,Rabu 2,13322.0
610d580d6cb198c27f0d6323,"__agenda-Angkatan 2019 ,2018","Angkatan 2019 ,2018",-1.0
610d58416cb198c27f0d6324,Elektroanalisis & Dasar-Dasar Pemisahan,EDP (C),15789.0
610d58416cb198c27f0d6324,Kimia Komputasi,Kimia Komputasi (C),15797.0
610d58416cb198c27f0d6324,Kimia Industri,Kimia Industri,15796.0
610d58416cb198c27f0d6324,Kimia Logam & Non Logam,Kimia Logam&NL (C),15800.0
610d58416cb198c27f0d6324,Kimia Organik II,Kimia Organik II (C),15802.0
610d58416cb198c27f0d6324,Kimia Organik II,Kimia Organik II (C),15802.0
610d58416cb198c27f0d6324,Kinetika Kimia,Kinetika Kimia (C),15805.0
610d58416cb198c27f0d6324,Praktikum Kimia Logam dan Non Logam,Prakt KL&NL (C),15827.0
610d58416cb198c27f0d6324,Sistem Fasa,Sistem Fasa (C),15832.0
610d58416cb198c27f0d6324,Struktur dan Fungsi Biomolekul,Str&Fungsi Biom (C),15834.0
610d58456cb198c27f0d6325,Elektroanalisis & Dasar-Dasar Pemisahan,EDP (A),15789.0
610d58456cb198c27f0d6325,Kimia Komputasi,Kimia Komputasi (A),15797.0
610d58456cb198c27f0d6325,Kimia Industri,Kimia Industri,15796.0
610d58456cb198c27f0d6325,Kimia Logam & Non Logam,Kimia Logam&NL (A),15800.0
610d58456cb198c27f0d6325,Kimia Organik II,Kimia Organik II (A),15802.0
610d58456cb198c27f0d6325,Kimia Organik II,Kimia Organik II (A),15802.0
610d58456cb198c27f0d6325,Kinetika Kimia,Kinetika Kimia (A),15805.0
610d58456cb198c27f0d6325,Praktikum Kimia Logam dan Non Logam,Prakt KL&NL (A),15827.0
610d58456cb198c27f0d6325,Sistem Fasa,Sistem Fasa (A),15832.0
610d58456cb198c27f0d6325,Struktur dan Fungsi Biomolekul,Str&Fungsi Biom (A),15834.0
610d58b86cb198c27f0d6326,Kimia Industri,Kimia Industri,15796.0
610d58b86cb198c27f0d6326,Elektroanalisis & Dasar-Dasar Pemisahan,EDP (C),15789.0
610d58b86cb198c27f0d6326,Kimia Komputasi,Kimia Komputasi (C),15797.0
610d58b86cb198c27f0d6326,Kimia Logam & Non Logam,Kimia Logam&NL (C),15800.0
610d58b86cb198c27f0d6326,Kimia Organik II,Kimia Organik II (C),15802.0
610d58b86cb198c27f0d6326,Kimia Organik II,Kimia Organik II (C),15802.0
610d58b86cb198c27f0d6326,Kinetika Kimia,Kinetika Kimia (C),15805.0
610d58b86cb198c27f0d6326,Praktikum Kimia Logam dan Non Logam,Prakt KL&NL (C),15827.0
610d58b86cb198c27f0d6326,Sistem Fasa,Sistem Fasa (C),15832.0
610d58b86cb198c27f0d6326,Struktur dan Fungsi Biomolekul,Str&Fungsi Biom (C),15834.0
610d58f96cb198c27f0d6327,Elektroanalisis & Dasar-Dasar Pemisahan,EDP (A),15789.0
610d58f96cb198c27f0d6327,Kimia Komputasi,Kimia Komputasi (A),15797.0
610d58f96cb198c27f0d6327,Kimia Industri,Kimia Industri,15796.0
610d58f96cb198c27f0d6327,Kimia Logam & Non Logam,Kimia Logam&NL (A),15800.0
610d58f96cb198c27f0d6327,Kimia Organik II,Kimia Organik II (A),15802.0
610d58f96cb198c27f0d6327,Kimia Organik II,Kimia Organik II (A),15802.0
610d58f96cb198c27f0d6327,Kinetika Kimia,Kinetika Kimia (A),15805.0
610d58f96cb198c27f0d6327,Praktikum Kimia Logam dan Non Logam,Prakt KL&NL (A),15827.0
610d58f96cb198c27f0d6327,Sistem Fasa,Sistem Fasa (A),15832.0
610d58f96cb198c27f0d6327,Struktur dan Fungsi Biomolekul,Str&Fungsi Biom (A),15834.0
610d59266cb198c27f0d6328,Akutansi 2,Akutansi 2,13535.0
610d59266cb198c27f0d6328,Kontigensi Jiwa 2,Kontigensi Jiwa 2,13539.0
610d59266cb198c27f0d6328,Metodologi Penelitian,Metodologi Penelitia,18955.0
610d59266cb198c27f0d6328,Model Stokastik 2,Model Stokastik 2,13546.0
610d59266cb198c27f0d6328,Teori Dana Pensiun,Teori Dana Pensiun,13551.0
610d59266cb198c27f0d6328,Pemodelan Risiko 1,Pem Risiko 1 2017,13548.0
610d59266cb198c27f0d6328,Model Linear,Model Linear 2017,13545.0
610d59266cb198c27f0d6328,Ilmu Data,Ilmu Data,13536.0
610d594b6cb198c27f0d6329,Elektroanalisis & Dasar-Dasar Pemisahan,EDP (B),15789.0
610d594b6cb198c27f0d6329,Kimia Industri,Kimia Industri,15796.0
610d594b6cb198c27f0d6329,Kimia Komputasi,Kimia Komputasi (B),15797.0
610d594b6cb198c27f0d6329,Kimia Logam & Non Logam,Kimia Logam&NL (B),15800.0
610d594b6cb198c27f0d6329,Kimia Organik II,Kimia Organik II (B),15802.0
610d594b6cb198c27f0d6329,Kimia Organik II,Kimia Organik II (B),15802.0
610d594b6cb198c27f0d6329,Kinetika Kimia,Kinetika Kimia (B),15805.0
610d594b6cb198c27f0d6329,Praktikum Kimia Logam dan Non Logam,Prakt KL&NL (B),15827.0
610d594b6cb198c27f0d6329,Sistem Fasa,Sistem Fasa (B),15832.0
610d594b6cb198c27f0d6329,Struktur dan Fungsi Biomolekul,Str&Fungsi Biom (B),15834.0
610d59636cb198c27f0d632a,Elektroanalisis & Dasar-Dasar Pemisahan,EDP (B),15789.0
610d59636cb198c27f0d632a,Kimia Komputasi,Kimia Komputasi (B),15797.0
610d59636cb198c27f0d632a,Kimia Industri,Kimia Industri,15796.0
610d59636cb198c27f0d632a,Kimia Logam & Non Logam,Kimia Logam&NL (B),15800.0
610d59636cb198c27f0d632a,Kimia Organik II,Kimia Organik II (B),15802.0
610d59636cb198c27f0d632a,Kimia Organik II,Kimia Organik II (B),15802.0
610d59636cb198c27f0d632a,Kinetika Kimia,Kinetika Kimia (B),15805.0
610d59636cb198c27f0d632a,Praktikum Kimia Logam dan Non Logam,Prakt KL&NL (B),15827.0
610d59636cb198c27f0d632a,Sistem Fasa,Sistem Fasa (B),15832.0
610d59636cb198c27f0d632a,Struktur dan Fungsi Biomolekul,Str&Fungsi Biom (B),15834.0
610d5a766cb198c27f0d632b,Manajemen Keuangan,MK - A ( ING ),14702.0
610d5a846cb198c27f0d632c,Sistem Operasi,Sistem Operasi A,10870.0
610d5a846cb198c27f0d632c,Sistem Operasi,Sistem Operasi A,10870.0
610d5a846cb198c27f0d632c,Struktur Data &  Algoritma,SDA A,30.0
610d5a846cb198c27f0d632c,Struktur Data &  Algoritma,SDA A,30.0
610d5a846cb198c27f0d632c,Aljabar Linier,Aljabar Linier B,2225.0
610d5a846cb198c27f0d632c,Metodologi Penelitian dan Penulisan Ilmiah,MPPI E,35.0
610d5a846cb198c27f0d632c,Pemrograman Berbasis Platform,PBP C,38.0
610d5a846cb198c27f0d632c,Pemrograman Berbasis Platform,PBP C,38.0
610d5d486cb198c27f0d632f,Biokimia,Biokimia (AB),15544.0
610d5d486cb198c27f0d632f,Biologi Evolusi,Biologi Evolusi (C),3707.0
610d5d486cb198c27f0d632f,Biologi Molekular,Bio. Molekuler (C),15548.0
610d5d486cb198c27f0d632f,Biometrika,Biometrika (CD 2020),15551.0
610d5d486cb198c27f0d632f,Keanekaragaman Hewan,Kean Hewan (C),15574.0
610d5d486cb198c27f0d632f,Keanekaragaman Tumbuhan,Kean. Tumbuhan (C),15575.0
610d5d486cb198c27f0d632f,Praktikum Biokimia,Prakt. Biokim (CD 20,7347.0
610d5d486cb198c27f0d632f,Praktikum Biologi Molekular,Prak Bio Mol (A),15589.0
610d5d486cb198c27f0d632f,Praktikum Keanekaragaman Hewan,Prakt Kean Hew (A,15592.0
610d5d486cb198c27f0d632f,Praktikum Keanekaragaman Tumbuhan,Prak. Kean. Tum (C),15593.0
610d5d796cb198c27f0d6330,Aljabar Linier,Aljabar Linier C,2225.0
610d5d796cb198c27f0d6330,Aljabar Linier,Aljabar Linier C,2225.0
610d5d796cb198c27f0d6330,Manajemen Proyek Teknologi Informasi,ManPro TI-B,114.0
610d5d796cb198c27f0d6330,Metodologi Penelitian dan Penulisan Ilmiah,MPPI B,35.0
610d5d796cb198c27f0d6330,Pemrograman Berbasis Platform,PBP B,38.0
610d5d796cb198c27f0d6330,Pemrograman Berbasis Platform,PBP B,38.0
610d5d796cb198c27f0d6330,Sistem Operasi untuk Sistem Informasi,SOSI B,39.0
610d5d796cb198c27f0d6330,Struktur Data &  Algoritma,SDA D,30.0
610d5d796cb198c27f0d6330,Struktur Data &  Algoritma,SDA D,30.0
610d5d796cb198c27f0d6330,Struktur Data &  Algoritma,SDA D,30.0
610d5dd56cb198c27f0d6331,Desain & Analisis Algoritma,DAA A,10779.0
610d5dd56cb198c27f0d6331,Desain & Analisis Algoritma,DAA A,10779.0
610d5dd56cb198c27f0d6331,Jaringan Komputer,Jaringan Komputer B,16741.0
610d5dd56cb198c27f0d6331,Jaringan Komputer,Jaringan Komputer B,16741.0
610d5dd56cb198c27f0d6331,Kecerdasan Artifisial &  Sains Data Dasar,KASDD D,10.0
610d5dd56cb198c27f0d6331,Kecerdasan Artifisial &  Sains Data Dasar,KASDD D,10.0
610d5dd56cb198c27f0d6331,Rekayasa Perangkat Lunak,RPL B,24.0
610d5dd56cb198c27f0d6331,Sistem Interaksi,Sistem Interaksi,10869.0
610d5eec6cb198c27f0d6334,Aljabar Linier,Aljabar Linier A,2225.0
610d5eec6cb198c27f0d6334,Metodologi Penelitian dan Penulisan Ilmiah,MPPI B,35.0
610d5eec6cb198c27f0d6334,Pemrograman Berbasis Platform,PBP A,38.0
610d5eec6cb198c27f0d6334,Pemrograman Berbasis Platform,PBP A,38.0
610d5eec6cb198c27f0d6334,Struktur Data &  Algoritma,SDA A,30.0
610d5eec6cb198c27f0d6334,Struktur Data &  Algoritma,SDA A,30.0
610d5eec6cb198c27f0d6334,Sistem Operasi untuk Sistem Informasi,SOSI A,39.0
610d5fa86cb198c27f0d6335,Analisis dan Perancangan Sistem Informasi,Anaperancis-C,103.0
610d5fa86cb198c27f0d6335,Analisis dan Perancangan Sistem Informasi,Anaperancis-C,103.0
610d5fa86cb198c27f0d6335,Arsitektur & Pemrograman Aplikasi Perush.,APAP-C,104.0
610d5fa86cb198c27f0d6335,Jaringan Komunikasi Data,Jarkomdat-A,107.0
610d5fa86cb198c27f0d6335,Komunikasi Bisnis dan Teknis,Kombistek C,16746.0
610d5fa86cb198c27f0d6335,Kecerdasan Artifisial &  Sains Data Dasar,KASDD A,10.0
610d5fa86cb198c27f0d6335,Kecerdasan Artifisial &  Sains Data Dasar,KASDD A,10.0
610d5fa86cb198c27f0d6335,Statistika & Probabilitas,StatProb,10871.0
610d5fa86cb198c27f0d6335,Manajemen Proyek Teknologi Informasi,ManPro TI-B,114.0
610d60a36cb198c27f0d6336,Aljabar Linier,Aljabar Linier B,2225.0
610d60a36cb198c27f0d6336,Metodologi Penelitian dan Penulisan Ilmiah,MPPI B,35.0
610d60a36cb198c27f0d6336,Pemrograman Berbasis Platform,PBP B,38.0
610d60a36cb198c27f0d6336,Pemrograman Berbasis Platform,PBP B,38.0
610d60a36cb198c27f0d6336,Struktur Data &  Algoritma,SDA F,30.0
610d60a36cb198c27f0d6336,Struktur Data &  Algoritma,SDA F,30.0
610d60a36cb198c27f0d6336,Sistem Operasi untuk Sistem Informasi,SOSI A,39.0
610d60e96cb198c27f0d6337,Historiografi ,B (Sem.5),15061.0
610d60e96cb198c27f0d6337,Historiografi ,B (Sem.5),15061.0
610d60e96cb198c27f0d6337,Historiografi ,B (Sem.5),15061.0
610d60e96cb198c27f0d6337,Retorika Sejarah,B,15067.0
610d60e96cb198c27f0d6337,Retorika Sejarah,B,15067.0
610d60e96cb198c27f0d6337,Retorika Sejarah,B,15067.0
610d60e96cb198c27f0d6337,Sejarah Maritim Indonesia,A,15074.0
610d60e96cb198c27f0d6337,Sejarah Maritim Indonesia,A,15074.0
610d60e96cb198c27f0d6337,Sejarah Maritim Indonesia,A,15074.0
610d60e96cb198c27f0d6337,Sejarah Masyarakat dan Budaya Australia,in & out,15077.0
610d60e96cb198c27f0d6337,Sejarah Masyarakat dan Budaya Australia,in & out,15077.0
610d60e96cb198c27f0d6337,Sejarah Masyarakat dan Budaya Australia,in & out,15077.0
610d60e96cb198c27f0d6337,Sejarah Media Massa,A,15078.0
610d60e96cb198c27f0d6337,Sejarah Media Massa,A,15078.0
610d60e96cb198c27f0d6337,Sejarah Media Massa,A,15078.0
610d60e96cb198c27f0d6337,Sejarah Wanita Australia,Sejarah Wanita Austr,15079.0
610d60e96cb198c27f0d6337,Sejarah Wanita Australia,Sejarah Wanita Austr,15079.0
610d60e96cb198c27f0d6337,Sejarah Wanita Australia,Sejarah Wanita Austr,15079.0
610d60e96cb198c27f0d6337,Bahasa Indonesia Akademik,Rabu 2,13322.0
610d60e96cb198c27f0d6337,Bahasa Indonesia Akademik,Rabu 2,13322.0
610d60e96cb198c27f0d6337,Bahasa Indonesia Akademik,Rabu 2,13322.0
610d62396cb198c27f0d633a,Aljabar Linier,Aljabar Linier C,2225.0
610d62396cb198c27f0d633a,Metodologi Penelitian dan Penulisan Ilmiah,MPPI B,35.0
610d62396cb198c27f0d633a,Pemrograman Berbasis Platform,PBP A,38.0
610d62396cb198c27f0d633a,Pemrograman Berbasis Platform,PBP A,38.0
610d62396cb198c27f0d633a,Sistem Operasi untuk Sistem Informasi,SOSI C,39.0
610d62396cb198c27f0d633a,Struktur Data &  Algoritma,SDA D,30.0
610d62396cb198c27f0d633a,Struktur Data &  Algoritma,SDA D,30.0
610d62846cb198c27f0d633b,Sistem Operasi,Operating Systems,10870.0
610d62846cb198c27f0d633b,Sistem Operasi,Operating Systems,10870.0
610d62846cb198c27f0d633b,Statistika dan Probabilitas,Statistics & Prob,16710.0
610d62846cb198c27f0d633b,Teori Bahasa & Automata,Automata,10875.0
610d62846cb198c27f0d633b,Teori Bahasa & Automata,Automata,10875.0
610d62846cb198c27f0d633b,Pemrograman Berbasis Platform,PBD,38.0
610d62846cb198c27f0d633b,Pemrograman Berbasis Platform,PBD,38.0
610d62846cb198c27f0d633b,Basis Data,Database,628.0
610d62846cb198c27f0d633b,Basis Data,Database,628.0
610d67716cb198c27f0d6340,Biokatalis dan Informasi Genetik,Biokatalis & IG (C),15787.0
610d67716cb198c27f0d6340,Kimia Kuantum,Kimia Kuantum (C),16579.0
610d67716cb198c27f0d6340,Kimia Organik Fisik,Kimia Org. Fisik (A),15801.0
610d67716cb198c27f0d6340,Klaster Kimia II,Klaster Kimia II (C),15806.0
610d67716cb198c27f0d6340,Praktikum Kimia Instrumen,Prakt Kimia Inst (C),15826.0
610d67716cb198c27f0d6340,Praktikum Kimia Organik,Prak. KO (B),15828.0
610d67716cb198c27f0d6340,Praktikum Kimia Organik,Prak. KO (B),15828.0
610d67716cb198c27f0d6340,Praktikum Sintesis Senyawa Koordinasi,Pr. Sin Seny Koor(C,15829.0
610d67716cb198c27f0d6340,Logam Transisi dan Senyawa Koordinasi,Logam Transisi&SK (B,15815.0
610d6d816cb198c27f0d6343,Metalurgi Ekstraksi,Metalurgi Ekstrak 02,13452.0
610d6d816cb198c27f0d6343,Pembuatan Besi dan Baja,Besi dan Baja 02,12611.0
610d6d816cb198c27f0d6343,Pemilihan Material,Pemilihan Mater 01,16991.0
610d6d816cb198c27f0d6343,Penyambungan Material,Penyambungan Mat 02,16994.0
610d6d816cb198c27f0d6343,Praktikum Karakterisasi Material,Praktik Karakter Mat,12618.0
610d6d816cb198c27f0d6343,Praktikum Korosi,Praktikum Korosi,13461.0
610d6d816cb198c27f0d6343,Proses Manufaktur Logam,Manufaktur Logam 02,13462.0
610d6d816cb198c27f0d6343,Proses Manufaktur Logam,Manufaktur Logam 02,13462.0
610d6d816cb198c27f0d6343,Proses Manufaktur Polimer,Manufak Polimer 01,16998.0
610d6d816cb198c27f0d6343,Ekonomi Teknik,Ekonomi Teknik TI-01,2373.0
610d6d816cb198c27f0d6343,Biomaterial,Biomaterial,15318.0
610d6dd16cb198c27f0d6344,Metodologi Penelitian dan Penulisan Ilmiah,MPPI C,35.0
610d6dd16cb198c27f0d6344,Sistem Operasi untuk Sistem Informasi,SOSI A,39.0
610d6dd16cb198c27f0d6344,Struktur Data &  Algoritma,SDA E,30.0
610d6dd16cb198c27f0d6344,Struktur Data &  Algoritma,SDA E,30.0
610d6dd16cb198c27f0d6344,Pemrograman Berbasis Platform,PBP B,38.0
610d6dd16cb198c27f0d6344,Pemrograman Berbasis Platform,PBP B,38.0
610d6de66cb198c27f0d6345,Gaya Hidup dan Arsitektur Interior,Gaya Hidup dan ArsIn,15881.0
610d6de66cb198c27f0d6345,Perancangan Arsitektur Interior 3,Peranc Ars Int 3-01,16163.0
610d6de66cb198c27f0d6345,Perancangan Arsitektur Interior 3,Peranc Ars Int 3-01,16163.0
610d6de66cb198c27f0d6345,Perancangan Arsitektur Interior 3,Peranc Ars Int 3-01,16163.0
610d6de66cb198c27f0d6345,Kalkulus 1,Kalkulus 1-05,16556.0
610d70836cb198c27f0d6348,Hukum Asuransi,Reguler,13765.0
610d70836cb198c27f0d6348,Hukum Lingkungan,Reguler B,13783.0
610d70836cb198c27f0d6348,Hukum Organisasi Perusahaan,Reguler B,18453.0
610d70836cb198c27f0d6348,Hukum Surat Berharga,Reguler,18458.0
610d70836cb198c27f0d6348,Kapita Selekta Hukum  Perdata,Reguler,16897.0
610d70836cb198c27f0d6348,Kapita Selekta Hukum Acara Perdata,Reguler A,16898.0
610d70836cb198c27f0d6348,Ilmu Perundang-undangan,Reguler B,13806.0
610d70836cb198c27f0d6348,Hukum Acara Peradilan Tata Usaha Negara,Reguler A,16855.0
610d70836cb198c27f0d6348,Hukum Antar Tata Hukum,Reguler A,18443.0
610d70836cb198c27f0d6348,Metode Penelitian dan Penulisan Hukum,Reguler A,13822.0
610d70fd6cb198c27f0d634a,Aljabar Linier,Aljabar Linier E,2225.0
610d70fd6cb198c27f0d634a,Aljabar Linier,Aljabar Linier E,2225.0
610d70fd6cb198c27f0d634a,Desain & Analisis Algoritma,DAA B,10779.0
610d70fd6cb198c27f0d634a,Desain & Analisis Algoritma,DAA B,10779.0
610d70fd6cb198c27f0d634a,Jaringan Komputer,Jaringan Komputer C,16741.0
610d70fd6cb198c27f0d634a,Jaringan Komputer,Jaringan Komputer C,16741.0
610d70fd6cb198c27f0d634a,Rekayasa Perangkat Lunak,RPL B,24.0
610d70fd6cb198c27f0d634a,Sistem Interaksi,Sistem Interaksi,10869.0
610d717c6cb198c27f0d634c,Aljabar Linier,Aljabar Linier A,2225.0
610d717c6cb198c27f0d634c,Aljabar Linier,Aljabar Linier A,2225.0
